34	19	24	20	31	28	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_103.png
35	28	11	19	29	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_134.png
36	21	24	25	33	22	15	14	17	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_150.png
37	25	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_418.png
38	13	11	29	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_86.png
39	13	11	28	22	19	24	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_124.png
40	13	11	24	13	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_596.png
41	15	19	24	33	15	28	16	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_847.png
42	14	15	24	30	11	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_444.png
43	13	25	24	29	30	11	24	30	19	24	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_665.png
44	28	15	22	11	30	19	25	24	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_551.png
45	21	15	15	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_107.png
46	25	24	13	15	26	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_461.png
47	23	25	14	15	28	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_581.png
48	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_435.png
49	13	11	24	25	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_839.png
50	23	31	29	15	31	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_425.png
51	28	25	31	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_224.png
52	26	28	25	16	15	29	29	19	25	24	11	22	0	0	0	0	0	0	0	0	0	0	0	0	0	word_44.png
53	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_50.png
54	26	15	24	29	19	25	24	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_159.png
55	28	11	35	22	15	19	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_536.png
56	29	15	28	32	19	13	15	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_563.png
57	16	19	29	19	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_183.png
58	14	25	22	22	11	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_775.png
59	26	28	25	13	15	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_731.png
60	13	11	31	29	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_363.png
61	13	15	24	30	28	11	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_144.png
62	33	18	29	23	19	30	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_411.png
63	33	25	28	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_606.png
64	19	24	32	15	24	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_434.png
65	30	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_194.png
66	29	35	29	30	15	23	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_614.png
67	28	25	29	30	11	24	19	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_155.png
68	15	29	30	11	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_220.png
69	19	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_630.png
70	30	18	11	24	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_724.png
71	22	15	19	29	31	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_327.png
72	31	24	30	15	28	29	13	18	28	19	16	30	0	0	0	0	0	0	0	0	0	0	0	0	0	word_387.png
73	11	22	22	19	17	11	30	25	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_499.png
74	17	25	25	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_82.png
75	11	17	15	24	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_221.png
76	23	11	28	19	29	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_642.png
77	17	25	22	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_341.png
78	35	14	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_348.png
79	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_347.png
80	30	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_41.png
81	29	31	23	23	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_493.png
82	12	15	11	28	14	33	15	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_782.png
83	14	28	19	32	15	28	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_266.png
84	12	28	19	30	19	29	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_284.png
85	29	15	11	30	28	11	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_351.png
86	29	18	11	18	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_773.png
87	13	11	23	26	12	15	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_835.png
88	18	15	19	17	18	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_132.png
89	12	25	25	21	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_608.png
90	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_700.png
91	29	30	25	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_267.png
92	19	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_607.png
93	35	25	31	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_171.png
94	13	11	29	30	22	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_299.png
95	13	11	12	22	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_522.png
96	16	25	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_477.png
97	11	14	11	26	30	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_842.png
98	30	35	23	26	15	28	22	15	35	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_426.png
99	29	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_740.png
100	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_319.png
101	30	25	33	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_316.png
102	33	19	30	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_130.png
103	2	2	6	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_135.png
104	29	18	25	26	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_801.png
105	24	19	17	15	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_762.png
106	13	15	24	30	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_689.png
107	19	29	31	36	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_464.png
108	14	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_373.png
109	16	22	35	19	24	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_359.png
110	23	31	22	30	19	29	35	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_126.png
111	7	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_519.png
112	11	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_122.png
113	23	25	14	15	28	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_93.png
114	29	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_654.png
115	18	25	31	29	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_691.png
116	22	25	13	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_210.png
117	11	24	13	19	15	24	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_832.png
118	13	11	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_728.png
119	26	28	19	32	11	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_489.png
120	26	15	30	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_585.png
121	19	26	29	33	19	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_322.png
122	15	34	26	15	28	19	15	24	13	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_164.png
123	13	25	22	13	18	15	29	30	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_74.png
124	25	22	15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_675.png
125	24	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_310.png
126	23	11	24	11	17	15	23	15	24	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_239.png
127	23	19	28	11	22	15	20	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_480.png
128	11	29	19	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_156.png
129	23	25	12	19	22	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_468.png
130	30	19	13	21	15	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_95.png
131	26	15	14	15	29	30	28	19	11	24	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_492.png
132	28	15	17	31	22	11	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_429.png
133	30	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_399.png
134	16	19	32	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_649.png
135	13	11	26	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_209.png
136	23	11	28	21	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_704.png
137	15	13	25	24	25	23	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_819.png
138	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_738.png
139	28	25	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_58.png
140	28	15	16	19	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_701.png
141	25	31	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_105.png
142	12	28	15	11	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_249.png
143	21	15	15	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_104.png
144	25	24	22	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_829.png
145	11	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_764.png
146	33	18	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_133.png
147	19	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_13.png
148	22	25	13	11	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_485.png
149	11	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_568.png
150	11	5	4	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_517.png
151	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_326.png
152	11	24	17	31	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_228.png
153	24	15	31	20	11	18	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_741.png
154	3	2	4	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_282.png
155	11	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_777.png
156	30	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_165.png
157	31	26	17	28	11	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_189.png
158	12	11	24	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_667.png
159	24	25	28	32	19	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_586.png
160	32	15	28	12	11	24	14	29	30	25	16	16	15	0	0	0	0	0	0	0	0	0	0	0	0	word_409.png
161	15	29	30	11	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_216.png
162	33	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_730.png
163	19	24	29	26	19	28	25	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_590.png
164	26	11	28	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_423.png
165	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_236.png
166	34	23	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_572.png
167	16	11	28	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_308.png
168	24	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_467.png
169	30	25	25	30	18	26	11	29	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_28.png
170	25	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_504.png
171	12	31	28	24	29	19	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_683.png
172	11	14	14	28	15	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_53.png
173	23	25	24	31	23	15	24	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_404.png
174	11	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_75.png
175	21	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_532.png
176	29	35	24	13	23	11	29	30	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_185.png
177	16	19	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_726.png
178	22	19	25	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_799.png
179	26	11	26	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_714.png
180	35	25	31	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_108.png
181	14	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_389.png
182	14	15	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_589.png
183	14	25	22	22	11	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_340.png
184	11	28	17	25	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_214.png
185	22	13	14	3	5	8	1	33	32	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_127.png
186	12	11	17	17	11	17	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_43.png
187	17	28	15	15	24	29	30	15	11	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_544.png
188	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_29.png
189	26	28	25	13	15	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_733.png
190	20	31	29	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_474.png
191	20	15	24	24	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_765.png
192	30	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_271.png
193	29	19	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_99.png
194	16	25	28	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_808.png
195	17	28	15	15	24	33	25	25	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_690.png
196	26	28	19	32	19	22	15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_780.png
197	26	22	11	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_697.png
198	13	18	19	22	14	28	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_109.png
199	11	29	19	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_772.png
200	25	16	16	19	13	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_647.png
201	18	15	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_268.png
202	30	25	19	22	15	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_502.png
203	35	11	28	23	25	31	30	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_324.png
204	9	1	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_781.png
205	15	14	19	30	19	25	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_458.png
206	23	31	22	30	19	29	35	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_750.png
207	23	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_743.png
208	29	30	15	15	22	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_442.png
209	30	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_571.png
210	11	28	13	18	19	30	15	21	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_388.png
211	29	11	23	29	31	24	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_193.png
212	11	28	23	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_811.png
213	35	25	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_205.png
214	18	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_433.png
215	26	25	28	30	11	21	11	12	19	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_234.png
216	25	26	15	28	11	30	19	25	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_790.png
217	13	25	22	13	18	15	29	30	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_147.png
218	28	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_556.png
219	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_57.png
220	18	15	11	22	30	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_632.png
221	13	11	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_366.png
222	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_580.png
223	13	11	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_176.png
224	26	31	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_812.png
225	30	18	11	24	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_431.png
226	11	17	15	24	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_217.png
227	30	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_369.png
228	30	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_604.png
229	30	28	11	19	24	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_96.png
230	18	15	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_386.png
231	30	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_419.png
232	17	11	28	14	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_753.png
233	33	18	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_555.png
234	29	35	29	30	15	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_456.png
235	13	25	22	13	18	15	29	30	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_115.png
236	9	3	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_184.png
237	26	25	33	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_841.png
238	16	28	15	29	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_335.png
239	12	15	15	16	15	11	30	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_196.png
240	13	22	11	13	30	25	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	word_318.png
